sinhala,hypothesis,reference,label,method
"වසර ගණනාවක සංවර්ධනයක් හරහා, චීනය තුළ මෙම කර්මාන්තය සඳහා ප්‍රමුඛ ස්ථානයක් දිනාගැනීමට අපි සමත් වීමු.","Through this year of nondevelopment, we have won a leading position in this industry in China.","Through years of development, we have won a leading position in this industry in China.",1,semantic + ner
ඔහු ජීවත්ව සිටිය දී බොහෝ මිනිසුන්ට උපකාර කළේය.,He helped a lot of people when he was alive.,He helped a lot of people when he was alive.,0,ground_truth
"ජෝෂුවා: ගුරුතුමනි, මම කරපු නැති දෙයකට මට දඩුවම් කරනවද?","TITLE: Teacher, I begrudge to be blamed for something I don't do.","Joshua: Teacher, are you going to punish me over something I didn't do?",1,temp + semantic
"එය සැබවින්ම ක්‍රියා කරන්නේ නම්, ඔබ ඉගෙන ගන්නා දේ මෙන්න.","If that really works, here's what you'll learn.","If that really works, here's what you'll learn.",0,ground_truth
"ඔබ සෑම කෙනෙකු ම ඉදිරියේ,","in the presence of you all,","in the presence of you all,",0,ground_truth
නියතව ඒවායෙහි යතුරු ශක්තිමත් කණ්ඩායමකට වුවද  බරක්ව තිබීය.,"Key house, whose access would've made a hardship for plenty of unable-bodied man!",of which the keys would have been a burden to a body of strong men.,1,temp + semantic
"කෙසේ වෙතත්, මෙම ""සෞඛ්‍ය"" ප්‍රතිලාභය කාබනික නිෂ්පාදන පරිභෝජනයට කෙලින්ම සම්බන්ධ දැයි දැන ගැනීම දුෂ්කර ය.","However, you don't have to guess if or when this ""being good"" directly comes from eating all or most ecological produce. ","However, it is difficult to know whether this ""health"" benefit is directly related to the consumption of organic produce.",1,temp
"2012: අවසානයේ ආරම්භය, හෝ ඇයි ලෝකය අවසාන නොවන්නේ?","2196: The Beginning of the End, or Why the World Won't Begin?","2012: The Beginning of the End, or Why the World Won't End?",1,number + semantic
ආහාරයට නුසුදුසු දේ ලෙස ඔවුන් දකින දේවල් හැර,"Except with what it sees as inept eating.[...]"".",Except the ones they see as unfit to eat.,1,temp
ඔහු ලියා තිබූ දේ ඔහු අපට පෙන්වූවේ ය.,He showed us what he had written.,He showed us what he had written.,0,ground_truth (temp_rejected_no_fallback)
"ලියෝ: මම රුසියානු භාෂාව දන්නා අතර මිනිසුන් කියන දේ මට වැඩිපුරම වැටහෙයි, නමුත් මට කතා කිරීම අපහසුය.","Leo: I mean in the Persians I can generally speak very hard, while I understand people.","Leo: I know some Russian and I mostly understand what people say, but it is difficult for me to speak.",1,temp + ner
නමුත් එක් සැසියකදී පුද්ගලයෙකුට සෑම දිනකම ඇගේ පියා සමඟ කතා කිරීමට උපදෙස් දෙනු ලැබීය.,"When two person went in, they advised him, if possible, to have a phone conversation with their father each day"".9",But in one of the sessions a person was advised to speak every day with her father.,1,temp + ner
දෙවියෝ තමන් ගැන නොදන්නා අය ගැන සොයා බලති.,God cares for those who do not ignore him.,God cares for those who do not know him.,1,semantic
අපේ දෙවියන් සියලූ දේ දැනුමෙන් වටලයි.,Our Lord has encompassed everything with His knowledge.,Our Lord has encompassed everything with His knowledge.,0,ground_truth
"""ඉතින්, කෙවින්, මට කියන්න, ශාන්ත ජෝන් එකේ එතනට යන්නේ කොහොමද?""","""So, Kevin, tell me, how it's going over here at Washington?""","""So, Kevin, tell me, how it's going over there at St. John's?""",1,ner + semantic
"සර්වබලධාරියා වෙත කැපවී සිටින්නා ව, ඔහු විසින් ආරක්ෂා කරයි.","One who is devoted to the Almighty, he is protected by him.","One who is devoted to the Almighty, he is protected by him.",0,ground_truth
"දැන්, ඔහුගේ පවුලේ සාමාජිකයන් පිළිබඳ වැඩි අවබෝධයක් ඔබට ලබා දෙමු.","Now, let's take you more insight into his family members.","Now, let's give you more insight into his family members.",1,semantic
"තවද කවරෙකු (අසාධාරණයට පත් වූ පසුව) ඉවසා, සමාව ලබා දෙන්නේ නම්, එය, නියතවශයෙන්ම, ක්‍රියාවෙන් ඉතා උසස් වන්නේ ය.",But brunt bears the whosoever of suffering and pardons his own sins is certainly resolved in a good deed.,"And whoever is patient (after he has been wronged) and forgives, that would, indeed, be one of the matters of great courage.",1,temp + dependency
අපි ඔවුනට දී තිබූ දෙයින් දහයෙන් පංගුවක්වත් මොවුන් ලබා නැත.,have not attained one tenth of what we had granted to,have not attained one tenth of what we had granted to,0,ground_truth
ඔහු ජාතීන් අතරේ විනිශ්චය කර බොහෝ මිනිසුන්ගේ තර්ක විසඳන්නේය.,"He will judge among the nations, and will settle the arguments of few peoples.","He will judge among the nations, and will settle the arguments of many peoples.",1,semantic
