sinhala,hypothesis,reference,label,method
අපගේ මුතුන් මිත්තන් කළ වැරදි සඳහා අපව විනාශ කරන්නේද?,Destroy us for the sins of our forefathers?,Destroy us for the sins of our forefathers?,0,ground_truth
"""තවද මරණයට පත් කරයි,"" යැයි (නබි) ඔබ පවසන්න!","(Prophet) you say, ""And put to death!""","(Prophet) you say, ""And put to death!""",0,ground_truth
"ගාද්චිරෝලි වල විතරක්, ඔවුන් අපේ පැත්තෙ මිනිස්සු 60 ක් මැරුවා, අපි මැරුවා පහක්.","In Gadchiroli alone, they killed 72 people on our side, we killed five.","In Gadchiroli alone, they killed 60 people on our side, we killed five.",1,num
ඔවුන් සියලු දෙනාම ඔවුන්ගේ අයිතිවාසිකම් වෙනුවෙන් සටන් කර තිබේ... ඔබ දැන් ඔවුන්ට ස්තුතිවන්ත විය යුතුය.,have all fought for their rights... that you now have thanks to them.,have all fought for their rights... that you now have thanks to them.,0,ground_truth
"මෙය නුඹලාගේ සමිඳාණනන්ගෙන් ලද සහනයක්ද, කරුණාවක්ද වේ.",lord is alleviation from your This and mercy.,This is alleviation from your lord and mercy.,1,dep
"අනෙකා සම්බන්ධව කිසියම් රාමුවක් නිර්මාණය කරනවා මෙන් ම, තමා සම්බන්ධව ද එවැනිම රාමුවක් නිර්මාණය කරනු ලබයි.","Just as a certain frame is created about the other, a similar frame is created about self.","Just as a certain frame is created about the other, a similar frame is created about self.",0,ground_truth
නොඑසේනම් ඔවුහු අහස් හා පොළොව නිර්මාණය කර ඇත්තෝද?,Or was it they who created the heavens and the earth?,Or was it they who created the heavens and the earth?,0,ground_truth
එම ක්‍රියාවන් සිදු වන්නේ දෙවියන්ගේ සැලැස්මට හා ඔහුගේ වේලාවට අනුවය.,Those actions happen according to God's plan and His timing.,Those actions happen according to God's plan and His timing.,0,ground_truth
"කුරුළුගොයින්, ඉන්පසු එකිනෙකා සමඟ එකතු විය.",the bird began flying afterwards after which they fell down from high atop of another bird,"birds, and then combined with one another.",1,temp
"9.""මගේ දෙමව්පියන්ගේ මේ පින්තූරය ඇත්තටම සිදු වුණු එකක් නෙවෙයි.","9. ""This picture of my child never actually happened.","9. ""This picture of my parents never actually happened.",1,semantic
දෙවියන්වහන්සේ ලෝකය මැව්වේ උන්වහන්සේගේ වචන තුළිනි.,He framed the world with His words.,He framed the world with His words.,0,ground_truth
"32 ඔවුන් සමඟවත්, ඔවුන්ගේ දෙවිවරුන් සමඟවත් ගිවිසුමක් නොකරන්න.","32 Thou shalt not make a covenant with them, nor with their gods.","32 Thou shalt not make a covenant with them, nor with their gods.",0,ground_truth
මම රේඩියෝව ළඟට තවත් ළං වීමි.,I move in closer to the radio.,I move in closer to the radio.,0,ground_truth
ශක්තිමත්ව සිටීම සඳහා සැමවිටම සත්‍යයේ හා අවංකභාවයේ මාවත අනුගමනය කිරීමට ඔවුන්ට උගන්වන්න.,"In everything, learn of truth & upright people to lead strong lives.",Teach them to always follow the path of truth and honesty in order to be strong.,1,temp
"ස්වාමීනි, එහි සිටින්න (විනාඩි 1:52)","Lord, Be There (1:52 minutes)","Lord, Be There (1:52 minutes)",0,ground_truth
මම ඇයගෙන් ඇහුවා ඇය ඇගේ පාද සඳහා වෙන දෙයක් පාවිච්චි කළාද කියලා.,I asked her if she had used anything else for her feet.,I asked her if she had used anything else for her feet.,0,ground_truth
"නමෙන් අදහස් කරන පරිදි, මෙය නොමිලේ ඡායාරූප තොග සඳහා මූලාශ්‍රයකි.","As the name would imply, this is a source for free stock photos.","As the name would imply, this is a source for free stock photos.",0,ground_truth
අපිට 1389 ත් කළ හැකිය.,We can do 1389 too.,We can do 1389 too.,0,ground_truth
"හැරී උපත ලැබුවේ නිශ්ශබ්දව හා ලජ්ජාශීලීවය, නමුත් අනෙක් අතට, ඔහු විකේන්ද්‍රික හා ශක්ති සම්පන්න අයෙකු විය හැකිය.","Harry is just born quiet and timid, while then he can also be psychic and energetic.","Harry was born shy and quiet, but on the other hand, he can be eccentric and energetic.",1,temp
නමුත් අවම වශයෙන් ඔබ කිසිම ජලයක් නාස්ති නොකරන බවට සහතික විය හැකිය.,But at least you might have reassurance about how you won't waste any water.,But at least you can be assured that you are not wasting any water.,1,temp
"ඒ මිලට නරක නැහැ, මම හිතන්නේ.","Not too good for the price, I'd say.","Not too bad for the price, I'd say.",1,semantic
නමුත් එවිට ඔබට ඔබේ දැනුම අන් අයට ප්‍රකාශ කළ නොහැකි බව ඔබට පෙනී යනු ඇත.,But then you disinherit find you cannot express your knowledge to others.,But then you will find you cannot express your knowledge to others.,1,semantic
